timestamp,temp_in,temp_out,rpi_state,bat,fw_version
1594210164,25.36,29.4,-1,-1,6
1594210456,25.47,29.6,-1,-1,6
1594210743,25.08,29.1,-1,-1,6
1594211033,25.37,29.0,-1,-1,6
1594211323,25.45,29.3,-1,-1,6
1594211612,25.44,29.6,-1,-1,6
1594211902,25.37,29.4,-1,-1,6
1594212191,25.46,29.4,-1,-1,6
1594212480,25.34,29.3,-1,-1,6
1594212770,25.55,29.1,-1,-1,6
1594213060,25.6,29.0,-1,-1,6
1594213350,25.53,29.1,-1,-1,6
1594213639,25.69,29.0,-1,-1,6
1594213930,25.63,29.1,-1,-1,6
1594214219,25.63,28.9,-1,-1,6
1594214509,25.63,29.0,-1,-1,6
1594214798,25.55,28.6,-1,-1,6
1594215088,25.46,28.8,-1,-1,6
1594215378,25.55,28.6,-1,-1,6
1594215667,25.38,28.3,-1,-1,6
1594215956,25.45,28.2,-1,-1,6
1594216246,25.36,27.6,-1,-1,6
1594216535,25.02,27.7,-1,-1,6
1594216825,25.17,27.4,-1,-1,6
1594217114,25.03,27.4,-1,-1,6
1594217403,24.72,27.0,-1,-1,6
1594217692,24.5,26.7,-1,-1,6
1594217982,24.34,26.5,-1,-1,6
1594218272,24.31,25.9,-1,-1,6
1594218561,23.94,25.7,-1,-1,6
1594218851,23.83,25.1,-1,-1,6
1594219140,23.67,25.1,-1,-1,6
1594219429,23.4,24.3,-1,-1,6
1594219720,23.3,23.6,-1,-1,6
1594220010,23.28,23.4,-1,-1,6
1594220299,23.18,23.3,-1,-1,6
1594220589,23.08,23.2,-1,-1,6
1594220878,23.09,23.0,-1,-1,6
1594221168,22.74,23.2,-1,-1,6
1594221460,22.74,22.6,-1,-1,6
1594221747,22.37,22.5,-1,-1,6
1594222036,22.15,22.3,-1,-1,6
1594222326,21.87,21.7,-1,-1,6
1594222615,21.59,21.2,-1,-1,6
1594222905,21.45,21.0,-1,-1,6
1594223195,21.36,20.8,-1,-1,6
1594223484,21.28,20.7,-1,-1,6
1594223774,21.19,20.7,-1,-1,6
1594224063,20.94,20.7,-1,-1,6
1594224353,20.94,20.6,-1,-1,6
1594224642,20.77,20.5,-1,-1,6
1594224932,20.75,20.4,-1,-1,6
1594225221,20.66,20.2,-1,-1,6
1594225511,20.35,20.1,-1,-1,6
1594225984,20.62,19.9,-1,-1,6
1594226272,20.54,20.2,-1,-1,6
1594226562,20.52,20.0,-1,-1,6
1594226851,20.52,20.0,-1,-1,6
1594227141,20.29,19.9,-1,-1,6
1594227430,20.27,19.7,-1,-1,6
1594227780,20.08,19.8,-1,-1,6
1594228069,19.98,19.5,-1,-1,6
1594228359,19.8,19.5,-1,-1,6
1594228648,19.79,19.5,-1,-1,6
1594228938,19.76,19.4,-1,-1,6
1594229227,19.7,19.3,-1,-1,6
1594229517,19.78,19.4,-1,-1,6
1594229807,19.69,19.5,-1,-1,6
1594230098,19.5,19.5,-1,-1,6
1594230385,19.28,19.3,-1,-1,6
1594230675,19.27,19.2,-1,-1,6
1594230964,19.2,19.1,-1,-1,6
1594231254,19.14,19.1,-1,-1,6
1594231544,19.1,19.0,-1,-1,6
1594231833,19.01,18.9,-1,-1,6
1594232122,18.94,18.8,-1,-1,6
1594232412,18.88,18.7,-1,-1,6
1594232702,18.81,18.6,-1,-1,6
1594232991,18.67,18.5,-1,-1,6
1594233281,18.5,18.5,-1,-1,6
1594233572,18.45,18.2,-1,-1,6
1594233860,18.25,18.2,-1,-1,6
1594234150,18.26,18.1,-1,-1,6
1594234439,18.14,18.1,-1,-1,6
1594234728,18.14,18.0,-1,-1,6
1594235018,18.33,17.9,-1,-1,6
1594235308,18.59,17.9,-1,-1,6
1594235597,18.57,17.8,-1,-1,6
1594235887,18.64,17.8,-1,-1,6
1594236176,18.58,17.7,-1,-1,6
1594236466,18.65,17.7,-1,-1,6
1594236756,18.57,17.6,-1,-1,6
1594237045,18.57,17.6,-1,-1,6
1594237335,18.52,17.6,-1,-1,6
1594237625,18.45,17.5,-1,-1,6
1594237915,18.58,17.5,-1,-1,6
1594238204,18.47,17.5,-1,-1,6
1594238494,18.33,17.5,-1,-1,6
1594238785,18.44,17.5,-1,-1,6
1594239072,18.45,17.4,-1,-1,6
1594239362,18.47,17.4,-1,-1,6
1594239651,18.32,17.4,-1,-1,6
1594239939,18.31,17.3,-1,-1,6
1594240230,18.23,17.2,-1,-1,6
1594240520,18.23,17.2,-1,-1,6
1594240812,18.23,17.2,-1,-1,6
1594241101,18.14,17.1,-1,-1,6
1594241388,18.08,17.0,-1,-1,6
1594241678,18.06,16.9,-1,-1,6
1594241970,17.96,16.9,-1,-1,6
1594242257,17.88,16.8,-1,-1,6
1594242547,17.86,16.8,-1,-1,6
1594242836,17.8,16.8,-1,-1,6
1594243125,17.75,16.8,-1,-1,6
1594243415,17.71,16.7,-1,-1,6
1594243704,17.62,16.6,-1,-1,6
1594243994,17.58,16.6,-1,-1,6
1594244283,17.55,16.6,-1,-1,6
1594244573,17.45,16.5,-1,-1,6
1594244862,17.45,16.5,-1,-1,6
1594245151,17.43,16.5,-1,-1,6
1594245441,17.45,16.5,-1,-1,6
1594245730,17.43,16.5,-1,-1,6
1594246019,17.36,16.6,-1,-1,6
1594246309,17.28,16.6,-1,-1,6
1594246659,17.26,16.5,-1,-1,6
1594246949,17.21,16.5,-1,-1,6
1594247238,17.21,16.5,-1,-1,6
1594247528,17.19,16.5,-1,-1,6
1594247817,17.16,16.5,-1,-1,6
1594248107,17.11,16.5,-1,-1,6
1594248396,17.18,16.5,-1,-1,6
1594248685,17.16,16.5,-1,-1,6
1594248975,17.1,16.5,-1,-1,6
1594249264,17.01,16.5,-1,-1,6
1594249554,17.01,16.4,-1,-1,6
1594249843,17.01,16.4,-1,-1,6
1594250132,17.02,16.4,-1,-1,6
1594250422,16.94,16.4,-1,-1,6
1594250711,17.02,16.3,-1,-1,6
1594251001,17.02,16.3,-1,-1,6
1594251291,17.01,16.3,-1,-1,6
1594251580,16.95,16.3,-1,-1,6
1594251870,16.94,16.3,-1,-1,6
1594252159,16.95,16.4,-1,-1,6
1594252452,16.94,16.2,-1,-1,6
1594252738,16.89,16.1,-1,-1,6
1594253028,16.86,16.2,-1,-1,6
1594253317,16.85,16.2,-1,-1,6
1594253607,16.88,16.3,-1,-1,6
1594253896,16.92,16.3,-1,-1,6
1594254186,16.94,16.3,-1,-1,6
1594254476,16.85,16.3,-1,-1,6
1594254765,16.85,16.2,-1,-1,6
1594255055,16.85,16.2,-1,-1,6
1594255344,16.85,16.2,-1,-1,6
1594255633,16.77,16.1,-1,-1,6
1594255923,16.67,16.2,-1,-1,6
1594256213,16.67,16.2,-1,-1,6
1594256502,16.68,16.3,-1,-1,6
1594256792,16.66,16.3,-1,-1,6
1594257080,16.67,16.3,-1,-1,6
1594257370,16.78,16.3,-1,-1,6
1594257660,16.8,16.2,-1,-1,6
1594257949,16.89,16.3,-1,-1,6
1594258239,16.9,16.3,-1,-1,6
1594258528,16.92,16.3,-1,-1,6
1594258818,16.94,16.3,-1,-1,6
1594259107,16.97,16.3,-1,-1,6
1594259397,17.03,16.3,-1,-1,6
1594259686,17.03,16.2,-1,-1,6
1594259976,16.94,16.2,-1,-1,6
1594260265,16.86,16.2,-1,-1,6
1594260555,16.86,16.1,-1,-1,6
1594260844,16.86,16.0,-1,-1,6
1594261134,16.85,16.0,-1,-1,6
1594261423,16.78,16.0,-1,-1,6
1594261713,16.84,16.1,-1,-1,6
1594262002,16.85,16.1,-1,-1,6
1594262292,16.79,16.1,-1,-1,6
1594262581,16.79,16.0,-1,-1,6
1594262870,16.78,16.0,-1,-1,6
1594263159,16.79,16.0,-1,-1,6
1594263448,16.86,16.0,-1,-1,6
1594263738,16.94,16.0,-1,-1,6
1594264028,16.85,16.1,-1,-1,6
1594264317,16.69,16.0,-1,-1,6
1594264607,16.6,16.1,-1,-1,6
1594264900,16.65,16.1,-1,-1,6
1594265185,16.59,16.0,-1,-1,6
1594265475,16.59,16.0,-1,-1,6
1594265764,16.49,16.0,-1,-1,6
1594266053,16.4,16.0,-1,-1,6
1594266343,16.24,16.1,-1,-1,6
1594266632,16.16,16.2,-1,-1,6
1594266922,16.09,16.2,-1,-1,6
1594267212,16.09,16.1,-1,-1,6
1594267501,16.06,16.1,-1,-1,6
1594267791,16.03,16.1,-1,-1,6
1594268080,16.0,16.2,-1,-1,6
1594268370,16.07,16.3,-1,-1,6
1594268660,16.0,16.3,-1,-1,6
1594268949,16.09,16.3,-1,-1,6
1594269238,16.09,16.3,-1,-1,6
1594269528,16.08,16.3,-1,-1,6
1594269817,16.12,16.4,-1,-1,6
1594270109,16.15,16.4,-1,-1,6
1594270397,16.09,16.5,-1,-1,6
1594270688,16.12,16.5,-1,-1,6
1594270975,16.09,16.6,-1,-1,6
1594271265,16.09,16.6,-1,-1,6
1594271556,16.09,16.7,-1,-1,6
1594271844,16.11,16.8,-1,-1,6
1594272134,16.25,16.9,-1,-1,6
1594272423,16.39,17.4,-1,-1,6
1594272713,16.5,17.3,-1,-1,6
1594273003,16.59,17.4,-1,-1,6
1594273293,16.7,17.7,-1,-1,6
1594273585,16.85,17.7,-1,-1,6
1594273873,16.94,17.8,-1,-1,6
1594274162,16.98,17.9,-1,-1,6
1594274451,17.08,18.0,-1,-1,6
1594274862,17.2,18.1,-1,-1,6
1594275151,17.28,18.0,-1,-1,6
1594275441,17.29,18.1,-1,-1,6
1594275730,17.4,18.2,-1,-1,6
1594276020,17.55,18.3,-1,-1,6
1594276309,17.81,19.1,-1,-1,6
1594276599,18.15,19.2,-1,-1,6
1594276889,18.33,18.9,-1,-1,6
1594277179,18.57,18.9,-1,-1,6
1594277468,18.76,19.4,-1,-1,6
1594277758,19.01,19.3,-1,-1,6
1594278049,19.33,20.0,-1,-1,6
1594278338,19.78,20.8,-1,-1,6
1594278629,20.12,20.5,-1,-1,6
1594278919,20.42,20.8,-1,-1,6
1594279210,20.64,20.7,-1,-1,6
1594279500,20.75,20.8,-1,-1,6
1594279789,20.73,20.9,-1,-1,6
1594280078,20.75,20.7,-1,-1,6
1594280369,20.75,20.6,-1,-1,6
1594280658,20.76,20.8,-1,-1,6
1594280948,20.83,20.7,-1,-1,6
1594281238,20.85,20.9,-1,-1,6
1594281528,21.05,21.5,-1,-1,6
1594281818,21.17,21.7,-1,-1,6
1594282107,21.28,21.9,-1,-1,6
1594282397,21.44,21.8,-1,-1,6
1594282688,21.74,22.3,-1,-1,6
1594282976,22.02,22.8,-1,-1,6
1594283269,22.16,22.7,-1,-1,6
1594283559,22.42,23.2,-1,-1,6
1594283849,22.72,22.8,-1,-1,6
1594284139,22.74,23.5,-1,-1,6
1594284489,23.01,23.9,-1,-1,6
1594284780,23.22,23.7,-1,-1,6
1594285070,23.52,24.6,-1,-1,6
1594285361,23.77,25.0,-1,-1,6
1594285650,23.9,25.2,-1,-1,6
1594285941,23.97,25.4,-1,-1,6
1594286231,24.15,25.2,-1,-1,6
1594286520,24.15,25.4,-1,-1,6
1594286810,24.01,26.4,-1,-1,6
1594287100,24.18,26.4,-1,-1,6
1594287390,24.23,25.9,-1,-1,6
1594287679,24.4,25.6,-1,-1,6
1594287969,24.56,25.5,-1,-1,6
1594288259,24.85,25.9,-1,-1,6
1594288549,25.17,25.8,-1,-1,6
1594288839,25.46,26.4,-1,-1,6
1594289130,25.8,26.7,-1,-1,6
1594289420,26.09,27.4,-1,-1,6
1594289710,26.31,28.0,-1,-1,6
1594289999,26.3,27.8,-1,-1,6
1594290290,26.45,28.6,-1,-1,6
1594290582,26.62,28.4,-1,-1,6
1594290869,26.95,28.2,-1,-1,6
1594291159,27.03,28.1,-1,-1,6
1594291450,27.04,28.5,-1,-1,6
1594291739,27.07,28.9,-1,-1,6
1594292029,27.06,28.6,-1,-1,6
1594292440,26.95,29.6,-1,-1,6
1594292730,26.96,30.5,-1,-1,6
1594293020,27.07,30.2,-1,-1,6
1594293308,27.06,29.3,-1,-1,6
1594293598,27.11,29.8,-1,-1,6
1594293888,27.16,29.8,-1,-1,6
1594294178,27.15,29.6,-1,-1,6
1594294468,27.24,30.1,-1,-1,6
1594294757,27.07,30.1,-1,-1,6
1594295050,27.07,29.3,-1,-1,6
1594295337,27.15,30.0,-1,-1,6
1594295626,27.05,29.9,-1,-1,6
1594295915,27.16,30.2,-1,-1,6
1594296205,27.16,29.6,-1,-1,6
1594296497,27.33,30.0,-1,-1,6
1594296783,27.33,29.5,-1,-1,6
1594297074,27.24,29.3,-1,-1,6
1594297366,27.24,30.1,-1,-1,6
1594297654,27.43,30.3,-1,-1,6
1594297944,27.44,30.7,-1,-1,6
1594298234,27.73,31.4,-1,-1,6
1594298525,27.76,31.2,-1,-1,6
1594298813,27.77,31.4,-1,-1,6
1594299103,27.77,31.8,-1,-1,6
1594299395,27.59,31.3,-1,-1,6
1594299683,27.5,31.4,-1,-1,6
1594299971,27.6,31.3,-1,-1,6
1594300260,27.5,30.7,-1,-1,6
1594300550,27.57,30.7,-1,-1,6
1594300840,27.59,30.1,-1,-1,6
1594301131,27.95,30.5,-1,-1,6
1594301419,28.02,30.4,-1,-1,6
1594301711,28.05,30.9,-1,-1,6
1594302000,27.95,31.3,-1,-1,6
1594302288,28.0,31.2,-1,-1,6
1594302585,28.0,31.3,-1,-1,6
1594302869,27.76,31.3,-1,-1,6
1594303160,27.6,30.7,-1,-1,6
1594303448,27.54,30.5,-1,-1,6
1594303740,27.71,30.3,-1,-1,6
1594304027,27.8,30.6,-1,-1,6
1594304318,28.03,30.5,-1,-1,6
1594304607,28.23,31.3,-1,-1,6
1594304897,28.32,31.7,-1,-1,6
1594305189,28.49,32.0,-1,-1,6
1594305476,28.58,32.0,-1,-1,6
1594305767,28.67,32.0,-1,-1,6
1594306057,28.78,32.2,-1,-1,6
1594306344,28.92,32.3,-1,-1,6
1594306634,29.13,32.7,-1,-1,6
1594306931,29.16,32.9,-1,-1,6
1594307215,29.22,32.3,-1,-1,6
1594307506,29.32,31.9,-1,-1,6
1594307809,29.5,32.4,-1,-1,6
1594308093,29.5,32.8,-1,-1,6
1594308384,29.54,33.4,-1,-1,6
1594308677,29.57,33.3,-1,-1,6
1594308963,29.67,33.5,-1,-1,6
1594309256,29.68,33.7,-1,-1,6
1594309544,29.69,33.7,-1,-1,6
1594309831,29.77,33.3,-1,-1,6
1594310121,29.74,33.4,-1,-1,6
1594310413,29.79,33.7,-1,-1,6
1594310734,29.86,34.0,-1,-1,6
1594311016,29.69,33.6,-1,-1,6
1594311305,29.76,33.4,-1,-1,6
1594311594,29.76,33.5,-1,-1,6
1594311887,29.75,33.4,-1,-1,6
1594312178,29.66,32.8,-1,-1,6
1594312465,29.77,33.0,-1,-1,6
1594312753,29.67,32.8,-1,-1,6
1594313045,29.7,32.8,-1,-1,6
1594313332,29.6,33.5,-1,-1,6
1594313622,29.6,33.4,-1,-1,6
1594313911,29.59,33.3,-1,-1,6
1594314201,29.61,33.3,-1,-1,6
1594314490,29.6,33.4,-1,-1,6
1594314780,29.52,33.1,-1,-1,6
1594315071,29.5,33.2,-1,-1,6
1594315361,29.38,33.1,-1,-1,6
1594315648,29.21,33.0,-1,-1,6
1594315937,29.14,32.4,-1,-1,6
1594316226,29.01,32.3,-1,-1,6
1594316517,28.8,31.9,-1,-1,6
1594316805,28.71,31.6,-1,-1,6
1594317095,28.66,31.2,-1,-1,6
1594317392,28.37,31.2,-1,-1,6
1594317677,28.41,31.1,-1,-1,6
1594317970,28.26,31.2,-1,-1,6
1594318257,28.14,30.8,-1,-1,6
1594318551,28.04,30.8,-1,-1,6
1594318840,27.77,30.3,-1,-1,6
1594319126,27.5,30.1,-1,-1,6
1594319416,27.33,29.5,-1,-1,6
1594319705,27.15,28.8,-1,-1,6
1594319994,26.96,28.3,-1,-1,6
1594320285,26.63,28.3,-1,-1,6
1594320572,26.47,27.9,-1,-1,6
1594320862,26.27,27.5,-1,-1,6
1594321151,26.07,27.3,-1,-1,6
1594321440,26.01,27.1,-1,-1,6
1594321729,26.02,26.9,-1,-1,6
1594322020,26.34,26.6,-1,-1,6
1594322311,25.58,26.2,-1,-1,6
1594322597,25.39,25.7,-1,-1,6
1594322891,25.38,25.6,-1,-1,6
1594323179,25.42,25.2,-1,-1,6
1594323465,25.55,24.9,-1,-1,6
1594323755,25.32,24.4,-1,-1,6
1594324044,25.26,24.2,-1,-1,6
1594324333,25.11,23.7,-1,-1,6
1594324622,25.13,23.6,-1,-1,6
1594324912,25.22,23.5,-1,-1,6
1594325201,24.78,23.3,-1,-1,6
1594325491,24.67,23.3,-1,-1,6
1594325781,24.35,23.2,-1,-1,6
1594326070,24.15,23.1,-1,-1,6
1594326360,23.92,22.6,-1,-1,6
1594326650,23.93,22.2,-1,-1,6
1594326939,23.97,22.1,-1,-1,6
1594327229,23.92,21.8,-1,-1,6
1594327519,23.48,21.6,-1,-1,6
1594327811,23.22,21.4,-1,-1,6
1594328098,23.23,21.2,-1,-1,6
1594328389,23.24,21.0,-1,-1,6
1594328677,23.12,20.9,-1,-1,6
1594328966,22.94,20.8,-1,-1,6
1594329255,22.85,20.8,-1,-1,6
1594329545,22.76,20.7,-1,-1,6
1594329834,22.68,20.8,-1,-1,6
1594330124,22.44,20.7,-1,-1,6
1594330414,22.34,20.8,-1,-1,6
1594330703,22.18,20.6,-1,-1,6
1594330993,22.02,20.5,-1,-1,6
1594331283,21.91,20.5,-1,-1,6
1594331573,21.87,20.5,-1,-1,6
1594331861,21.74,20.4,-1,-1,6
1594332151,21.72,20.5,-1,-1,6
1594332441,21.55,20.4,-1,-1,6
1594332731,21.58,20.3,-1,-1,6
1594333020,21.59,20.3,-1,-1,6
1594333309,21.44,20.2,-1,-1,6
1594333598,21.34,20.1,-1,-1,6
1594333888,21.33,20.1,-1,-1,6
1594334178,21.25,19.9,-1,-1,6
1594334470,21.25,19.9,-1,-1,6
1594334757,21.15,19.8,-1,-1,6
1594335046,21.13,19.8,-1,-1,6
1594335337,21.1,19.8,-1,-1,6
1594335627,21.06,19.7,-1,-1,6
1594335915,20.92,19.6,-1,-1,6
1594336205,20.83,19.5,-1,-1,6
1594336494,20.75,19.4,-1,-1,6
1594336784,20.71,19.4,-1,-1,6
1594337074,20.63,19.3,-1,-1,6
1594337363,20.62,19.2,-1,-1,6
1594337653,20.55,19.1,-1,-1,6
1594337943,20.31,19.0,-1,-1,6
1594338232,20.22,18.9,-1,-1,6
1594338524,20.14,18.8,-1,-1,6
1594338811,20.04,18.7,-1,-1,6
1594339100,19.96,18.7,-1,-1,6
1594339389,20.01,18.6,-1,-1,6
1594339680,20.12,18.5,-1,-1,6
1594339969,20.1,18.4,-1,-1,6
1594340258,19.95,18.4,-1,-1,6
1594340548,19.95,18.3,-1,-1,6
1594340838,19.69,18.3,-1,-1,6
1594341128,19.75,18.2,-1,-1,6
1594341417,19.82,18.2,-1,-1,6
1594341706,19.73,18.0,-1,-1,6
1594341995,19.72,18.0,-1,-1,6
1594342286,19.59,17.9,-1,-1,6
1594342574,19.6,17.8,-1,-1,6
1594342863,19.44,17.7,-1,-1,6
1594343153,19.28,17.6,-1,-1,6
1594343442,19.21,17.5,-1,-1,6
1594343732,19.22,17.4,-1,-1,6
1594344021,19.19,17.2,-1,-1,6
1594344312,19.06,17.2,-1,-1,6
1594344600,19.03,17.2,-1,-1,6
1594344890,18.88,17.0,-1,-1,6
1594345363,18.86,17.0,-1,-1,6
1594345652,18.69,16.9,-1,-1,6
1594345942,18.73,16.7,-1,-1,6
1594346231,18.59,16.7,-1,-1,6
1594346521,18.5,16.7,-1,-1,6
1594346810,18.5,16.6,-1,-1,6
1594347100,18.48,16.6,-1,-1,6
1594347390,18.42,16.6,-1,-1,6
1594347679,18.41,16.5,-1,-1,6
1594347971,18.49,16.6,-1,-1,6
1594348258,18.38,16.5,-1,-1,6
1594348547,18.25,16.5,-1,-1,6
1594348837,18.18,16.4,-1,-1,6
1594349126,18.33,16.5,-1,-1,6
1594349416,18.16,16.5,-1,-1,6
1594349705,18.16,16.4,-1,-1,6
1594349994,18.07,16.3,-1,-1,6
1594350284,17.98,16.3,-1,-1,6
1594350573,17.9,16.2,-1,-1,6
1594350863,17.83,16.2,-1,-1,6
1594351152,17.71,16.2,-1,-1,6
1594351442,17.59,16.2,-1,-1,6
1594351734,17.46,16.2,-1,-1,6
1594352021,17.35,16.3,-1,-1,6
1594352310,17.35,16.4,-1,-1,6
1594352601,17.34,16.5,-1,-1,6
1594352891,17.35,16.4,-1,-1,6
1594353181,17.35,16.3,-1,-1,6
1594353467,17.22,16.3,-1,-1,6
1594353756,17.21,16.3,-1,-1,6
1594354046,17.21,16.2,-1,-1,6
1594354335,17.22,16.2,-1,-1,6
1594354624,17.33,16.2,-1,-1,6
1594354913,17.19,16.3,-1,-1,6
1594355203,17.19,16.4,-1,-1,6
1594355492,17.31,16.5,-1,-1,6
1594355782,17.35,16.6,-1,-1,6
1594356071,17.41,16.8,-1,-1,6
1594356361,17.48,17.1,-1,-1,6
1594356651,17.64,17.6,-1,-1,6
1594356941,17.8,18.2,-1,-1,6
1594357230,17.96,18.7,-1,-1,6
1594357522,18.06,19.2,-1,-1,6
1594357809,18.16,19.6,-1,-1,6
1594358099,18.39,20.0,-1,-1,6
1594358389,18.49,20.2,-1,-1,6
1594358678,18.64,20.6,-1,-1,6
1594358968,18.85,20.7,-1,-1,6
1594359258,19.0,21.1,-1,-1,6
1594359548,19.19,21.1,-1,-1,6
1594359840,19.48,21.3,-1,-1,6
1594360128,19.72,21.6,-1,-1,6
1594360418,20.05,21.6,-1,-1,6
1594360707,20.5,21.9,-1,-1,6
1594360997,20.83,21.8,-1,-1,6
1594361287,21.25,21.9,-1,-1,6
1594361577,21.77,22.2,-1,-1,6
1594361867,22.13,22.3,-1,-1,6
1594362157,22.39,22.6,-1,-1,6
1594362447,22.9,22.8,-1,-1,6
1594362737,23.19,23.1,-1,-1,6
1594363027,23.67,23.2,-1,-1,6
1594363317,23.92,23.4,-1,-1,6
1594363607,24.13,23.5,-1,-1,6
1594363896,24.4,23.6,-1,-1,6
1594364188,24.67,23.9,-1,-1,6
1594364475,24.84,23.8,-1,-1,6
1594364766,24.99,23.9,-1,-1,6
1594365056,25.28,24.4,-1,-1,6
1594365345,25.49,24.6,-1,-1,6
1594365634,25.73,24.5,-1,-1,6
1594365925,26.01,24.6,-1,-1,6
1594366214,26.09,24.8,-1,-1,6
1594366504,26.27,24.7,-1,-1,6
1594366794,26.44,25.3,-1,-1,6
1594367082,26.64,25.5,-1,-1,6
1594367375,26.87,25.6,-1,-1,6
1594367663,26.98,25.7,-1,-1,6
1594367953,27.12,25.7,-1,-1,6
1594368243,27.24,26.6,-1,-1,6
1594368533,27.19,26.2,-1,-1,6
1594368823,27.48,26.3,-1,-1,6
1594369112,27.53,26.3,-1,-1,6
1594369403,27.64,26.3,-1,-1,6
1594369695,27.75,26.5,-1,-1,6
1594369982,28.0,27.0,-1,-1,6
1594370275,28.19,27.0,-1,-1,6
1594370562,28.2,27.2,-1,-1,6
1594370851,28.27,27.4,-1,-1,6
1594371142,28.4,27.6,-1,-1,6
1594371432,28.73,27.6,-1,-1,6
1594371720,28.71,27.7,-1,-1,6
1594372010,28.72,27.8,-1,-1,6
1594372299,28.74,28.8,-1,-1,6
1594372589,28.82,28.5,-1,-1,6
1594372878,29.17,28.7,-1,-1,6
1594373168,29.29,29.1,-1,-1,6
1594373458,29.54,29.2,-1,-1,6
1594373749,29.67,28.9,-1,-1,6
1594374037,29.92,29.1,-1,-1,6
1594374327,30.18,29.6,-1,-1,6
1594374616,30.17,29.9,-1,-1,6
1594374908,30.34,29.8,-1,-1,6
1594375197,30.46,29.9,-1,-1,6
1594375485,30.58,29.6,-1,-1,6
1594375775,30.67,29.3,-1,-1,6
1594376066,29.57,29.9,-1,-1,6
1594376354,29.77,30.3,-1,-1,6
1594376647,29.88,30.3,-1,-1,6
1594376934,30.03,30.2,-1,-1,6
1594377227,30.97,30.3,-1,-1,6
1594377514,31.03,30.8,-1,-1,6
1594377804,31.32,30.9,-1,-1,6
1594378094,32.02,31.2,-1,-1,6
1594382710,31.68,36.1,-1,-1,6
1594382997,30.23,36.0,-1,-1,6
1594383287,32.13,36.0,-1,-1,6
1594383637,31.99,36.0,-1,-1,6
1594383929,31.82,35.7,-1,-1,6
1594384456,31.83,35.8,-1,-1,6
1594384746,31.88,35.7,-1,-1,6
1594385216,31.43,34.3,-1,-1,6
1594385507,31.55,34.2,-1,-1,6
1594385859,31.75,35.1,-1,-1,6
1594386388,31.87,35.4,-1,-1,6
1594386678,32.02,35.1,-1,-1,6
1594386968,32.1,35.5,-1,-1,6
1594387267,32.28,35.7,-1,-1,6
1594387553,32.47,35.7,-1,-1,6
1594387962,32.5,36.0,-1,-1,6
1594388553,32.38,36.3,-1,-1,6
1594392473,32.13,36.4,-1,-1,6
1594396633,30.67,31.6,-1,-1,6
1594401893,27.11,27.9,-1,-1,6
1594402366,26.6,26.4,-1,-1,6
1594402774,25.75,27.1,-1,-1,6
1594403187,26.34,24.5,-1,-1,6
1594403476,26.74,24.2,-1,-1,6
1594403886,25.41,25.8,-1,-1,6
1594404176,24.55,25.8,-1,-1,6
1594404465,24.79,25.3,-1,-1,6
1594404754,24.11,25.6,-1,-1,6
1594405046,23.69,23.6,-1,-1,6
1594405394,25.02,25.4,-1,-1,6
1594405683,23.56,25.5,-1,-1,6
1594405972,23.41,24.8,-1,-1,6
1594406262,23.35,24.6,-1,-1,6
1594406551,23.05,24.5,-1,-1,6
1594406840,22.89,24.4,-1,-1,6
1594407130,22.55,24.1,-1,-1,6
1594407419,22.43,23.9,-1,-1,6
1594407707,22.43,23.8,-1,-1,6
1594407997,22.43,23.9,-1,-1,6
1594408287,22.71,23.8,-1,-1,6
1594408577,22.92,23.8,-1,-1,6
1594408866,23.03,23.7,-1,-1,6
1594409156,22.95,23.6,-1,-1,6
1594409446,22.97,23.5,-1,-1,6
1594409735,22.88,23.5,-1,-1,6
1594410025,22.72,23.4,-1,-1,6
1594410315,22.97,23.3,-1,-1,6
1594410604,22.65,23.2,-1,-1,6
1594410894,22.53,23.1,-1,-1,6
1594411183,22.18,22.7,-1,-1,6
1594411476,22.18,22.1,-1,-1,6
1594411762,22.18,21.9,-1,-1,6
1594412052,22.08,21.8,-1,-1,6
1594412340,21.89,21.9,-1,-1,6
1594412630,21.75,21.9,-1,-1,6
1594412920,21.56,21.3,-1,-1,6
1594413215,21.35,20.9,-1,-1,6
1594413500,21.39,20.5,-1,-1,6
1594413790,21.43,20.6,-1,-1,6
1594414082,21.33,20.3,-1,-1,6
1594414369,21.32,20.6,-1,-1,6
1594414658,21.29,20.6,-1,-1,6
1594414947,21.22,20.7,-1,-1,6
1594415236,20.95,20.7,-1,-1,6
1594415529,20.87,20.5,-1,-1,6
1594415815,20.7,20.4,-1,-1,6
1594416104,20.82,19.9,-1,-1,6
1594416393,20.65,19.3,-1,-1,6
1594416682,20.25,19.6,-1,-1,6
1594416973,20.18,19.7,-1,-1,6
1594417259,20.18,19.6,-1,-1,6
1594417548,20.0,19.3,-1,-1,6
1594417838,19.94,19.1,-1,-1,6
1594418128,19.68,18.8,-1,-1,6
1594418417,19.39,18.9,-1,-1,6
1594418707,19.31,19.0,-1,-1,6
1594418996,19.29,18.8,-1,-1,6
1594419288,19.33,18.7,-1,-1,6
1594419575,19.24,18.9,-1,-1,6
1594419867,19.22,18.9,-1,-1,6
1594420158,19.13,18.9,-1,-1,6
1594420445,19.04,18.7,-1,-1,6
1594420733,18.82,18.7,-1,-1,6
1594421022,18.71,18.6,-1,-1,6
1594421311,18.81,18.6,-1,-1,6
1594421600,18.87,18.7,-1,-1,6
1594421890,18.68,18.5,-1,-1,6
